FCFS 
ID Tempo_de_Chegada Tempo_de_finalizacao Tempo_de_Processamento Tempo_de_Espera Tempo_de_Turnaround 
330 15527 514083 596 988 8744 
325 15220 514217 1404 934 14999 
316 14883 514679 3226 1074 28690 
324 15190 517960 2209 896 21548 
333 15680 518412 619 1141 4328 
319 15016 518728 3305 969 30680 
331 15539 519494 1790 932 13167 
327 15350 520162 2385 829 20250 
322 15117 523053 3370 1089 28760 
332 15611 523463 1694 928 14162 
326 15284 528694 2998 899 29162 
335 15819 528839 1325 1487 14159 
338 15951 534340 1648 1088 15611 
339 15958 540273 2285 918 20778 
334 15738 542563 3018 1231 28345 
342 16073 542774 2017 1464 19310 
347 16328 543838 157 1117 1274 
336 15887 544476 2749 1005 26515 
344 16165 545401 2006 1016 16561 
341 16051 545846 2294 1093 22792 
345 16231 547693 1273 1016 13352 
337 15896 548651 3250 1082 30238 
348 16333 548836 446 1064 6061 
350 16391 549278 435 925 4801 
340 16020 550685 3099 1028 30522 
346 16260 552402 1703 936 12128 
343 16147 553207 2518 1088 24512 
351 16402 563675 1700 1415 18273 
357 16753 570605 2184 1267 19919 
349 16364 571128 3056 958 27289 
352 16433 571872 2427 1129 26025 
358 16844 575088 2310 1387 22685 
354 16509 575103 2772 1088 26451 
359 16940 576402 2753 1207 23194 
360 16994 576470 1390 1377 12794 
356 16663 576482 2878 1218 27203 
355 16572 578876 3237 1012 30039 
353 16498 579002 3483 1143 31308 
362 17030 581405 927 957 10276 
369 17312 582665 526 977 3788 
370 17333 587497 1200 1098 8494 
363 17114 588174 2082 1091 16301 
367 17305 589354 1293 1004 12883 
361 16999 589508 1901 1033 18902 
374 17500 589615 106 1334 1440 
372 17387 593290 1143 737 10624 
376 17631 596450 444 1078 6941 
373 17409 600171 1108 1194 12673 
380 17862 601286 49 1065 1114 
366 17301 601295 2375 938 24892 
364 17171 602644 2981 587 27555 
365 17233 602654 2454 748 27550 
377 17665 604938 1813 1153 15322 
368 17312 605739 3450 1242 29256 
371 17345 606281 2965 1120 24875 
378 17740 606419 1619 957 13128 
384 18016 607261 371 986 4606 
387 18206 607469 207 980 1187 
375 17544 607885 1916 812 18530 
389 18305 615749 893 1231 8487 
381 17934 619868 1603 765 18581 
388 18291 622394 1936 1050 15974 
391 18401 622523 1861 1273 14637 
386 18137 622609 1975 1049 16869 
379 17769 622659 2837 1101 26208 
390 18343 624579 1779 1086 17109 
396 18679 629799 962 1010 7189 
383 17957 630077 2977 937 27432 
382 17941 630843 3310 789 29547 
399 18886 630913 35 1078 1113 
385 18092 632998 2382 1022 28059 
395 18657 633650 792 1020 11126 
393 18497 634571 1535 1072 14702 
394 18566 635831 1773 1080 13436 
398 18802 638785 1207 1318 14205 
402 19032 640760 1196 1733 9846 
392 18408 645477 3637 1109 29727 
408 19351 646329 821 1255 5568 
401 18950 655485 3281 1425 24641 
397 18710 655843 2851 1061 33183 
403 19092 655938 2325 840 22939 
412 19585 661030 385 1025 5186 
400 18893 662470 3642 1086 32392 
405 19185 664112 2621 876 29540 
407 19316 665554 2576 1265 26768 
406 19225 665809 2836 1514 29977 
411 19534 665982 1308 994 10496 
404 19094 666091 3853 1225 32440 
410 19455 667307 2008 606 20977 
419 19904 668292 140 1020 2309 
418 19873 671332 318 1050 5522 
421 19991 673117 580 1235 5809 
424 20135 674670 215 1337 1552 
409 19412 675348 3737 1020 29870 
420 19932 677048 1380 942 10956 
415 19742 678363 1721 1107 15892 
427 20285 679166 288 734 2117 
413 19665 681837 2581 1007 25898 
426 20218 682163 677 1062 6814 
425 20214 683011 662 1201 8340 
423 20085 685366 1688 1303 14033 
431 20470 686314 434 990 4150 
422 20053 689467 1667 1591 21174 
417 19857 693152 2869 1219 27597 
416 19785 693161 2919 1442 29048 
414 19699 693797 4150 967 32766 
434 20634 694294 633 1321 7979 
428 20327 697587 2578 1147 19223 
429 20372 703899 2857 1102 24732 
432 20510 704074 2590 1185 21062 
435 20640 706110 1674 1206 16642 
430 20426 709811 2111 1187 27973 
433 20575 710354 2702 1267 24987 
445 21194 712910 283 1333 2555 
443 21086 714482 1173 1279 8371 
441 20968 719153 1711 1108 15253 
439 20800 721215 3058 712 26920 
436 20719 721330 3059 1142 28177 
440 20882 722233 2452 978 24645 
437 20724 722761 2943 1250 29599 
442 21005 723247 1931 990 19172 
438 20797 723316 2908 1013 29518 
454 21730 724268 28 923 951 
444 21123 725747 1887 1461 15935 
456 21817 731696 628 1353 5948 
447 21322 735279 2339 1401 20796 
446 21257 740870 2794 1092 27959 
457 21868 741784 868 803 10087 
451 21602 743327 2266 1131 21093 
452 21648 743803 2164 946 21041 
448 21363 746444 3063 1159 27290 
453 21655 748098 2475 753 24850 
455 21792 748191 2937 1249 23922 
449 21447 748481 2799 1018 27265 
465 22250 749687 118 1377 1495 
450 21527 751346 3439 933 30015 
463 22170 751850 534 1375 5405 
458 21879 754115 2284 1367 18835 
467 22288 756663 1017 1173 6975 
462 22080 759305 1787 950 15501 
460 21974 764566 2352 1188 22781 
461 22055 764748 1871 1099 21420 
470 22407 765480 972 896 11364 
471 22479 766932 875 1485 10268 
459 21943 767396 3038 1016 26525 
464 22175 774820 2817 1320 26721 
472 22514 775730 1627 678 16424 
466 22282 777878 3669 1389 29396 
476 22683 778699 1692 715 11766 
473 22533 778934 1333 1283 14367 
480 22905 779200 213 1108 1321 
468 22341 780532 2660 821 29185 
474 22566 781756 1792 1133 17007 
477 22739 782139 1783 652 14742 
469 22402 782593 2702 926 30742 
478 22837 782796 863 1193 7975 
482 23045 786723 962 969 7788 
486 23179 788352 732 1509 6212 
487 23230 792876 1076 1486 10282 
484 23122 795745 1665 1366 15212 
490 23392 795984 825 1544 7631 
475 22605 796136 3307 1041 30655 
481 22991 796594 1891 1109 17894 
483 23094 797084 1940 937 17883 
488 23283 799504 1430 1396 16707 
489 23364 805034 1751 943 18310 
479 22849 805727 3476 1238 29996 
485 23131 810157 3119 1479 28400 
492 23479 813671 2142 1339 17925 
495 23585 814290 1665 1596 17695 
497 23675 815457 2016 1047 15952 
491 23450 819592 3164 1140 26715 
499 23804 820917 1467 1044 15189 
496 23652 821639 2332 1436 24554 
494 23569 823376 2868 1602 27239 
503 23949 823586 485 1356 8128 
502 23945 823645 1046 1167 9354 
506 24128 823981 382 1033 2341 
507 24213 824441 43 1021 1064 
501 23881 825357 1084 1177 11685 
512 24412 827643 159 1406 2285 
493 23539 827755 3161 1334 31770 
504 23993 831878 1552 1523 12285 
498 23731 835428 2879 1255 30393 
510 24327 838098 1375 1102 14116 
505 24040 838405 1511 951 17487 
500 23850 840398 3342 1096 30240 
514 24513 841735 1739 1538 13979 
519 24821 848538 918 870 8139 
508 24253 849503 2876 855 25916 
511 24370 851520 3275 1201 27078 
509 24280 851728 3061 1025 28082 
515 24582 853127 2073 1380 21248 
521 24999 853499 599 1356 4960 
513 24436 853909 2944 1480 26265 
516 24667 858518 2250 1219 23089 
524 25158 860680 970 1399 8951 
517 24713 860985 2609 1239 22886 
520 24918 861345 2425 978 19609 
518 24740 862561 3129 1129 24155 
528 25313 870260 1098 1247 11741 
522 25010 871100 2438 1155 21596 
531 25535 872224 1276 1216 10878 
525 25165 874695 2051 1452 21567 
523 25092 877270 3157 1186 25749 
534 25651 877376 407 1287 6275 
529 25382 879092 2004 1021 18411 
535 25703 879550 478 1160 7325 
527 25251 882391 2705 1195 28481 
526 25241 883372 2917 1365 29872 
538 25866 886610 1007 1283 9233 
536 25726 890810 1863 1192 16114 
544 26226 892175 38 1326 1364 
530 25478 893008 3313 1219 32022 
532 25547 893175 3105 1084 30613 
545 26290 896632 211 1419 4456 
533 25614 898015 3527 981 27754 
540 26001 900097 2082 1419 20546 
542 26091 901527 1589 1002 18154 
539 25923 908308 3236 1122 29215 
537 25810 908882 3255 1190 31611 
549 26477 909524 1111 1183 11508 
546 26303 911145 2225 1271 18136 
547 26338 911323 1949 1202 18147 
541 26065 912601 3407 981 30209 
550 26480 914128 1663 802 14030 
558 26900 916737 417 1198 2608 
543 26157 916994 3710 837 30383 
556 26774 920497 1125 1389 9173 
553 26608 920779 1126 1167 11896 
548 26437 923305 3111 1147 26672 
557 26828 923932 984 979 11330 
551 26515 924796 1936 1501 23268 
562 27014 927891 662 1059 7111 
560 26945 928990 976 1157 11995 
552 26537 929204 2198 793 20895 
568 27382 930306 93 1008 1101 
554 26678 931857 2299 1257 22332 
565 27202 932023 704 814 7226 
563 27079 935175 1575 1104 11869 
569 27432 937615 821 1113 7308 
570 27462 937620 497 1299 5762 
564 27172 939155 1824 864 15222 
555 26680 940871 3351 1456 29725 
571 27476 942986 925 1347 10962 
566 27206 943448 1285 911 15556 
559 26936 946156 2834 1237 29418 
561 26963 948388 3547 1231 27890 
572 27546 949178 1439 665 14002 
575 27691 949842 1262 1280 10686 
567 27294 952070 2178 945 23079 
574 27641 956093 2283 1311 18472 
577 27788 956194 1161 1200 13207 
576 27703 960494 2302 1219 19622 
585 28237 961451 495 1160 5256 
579 27933 967493 2227 1072 21336 
583 28144 967741 1402 1331 15670 
581 28025 967797 1899 1435 18618 
573 27573 967853 3604 1128 30237 
590 28529 969815 398 618 2017 
578 27844 971938 2975 1475 28489 
580 27985 974908 3135 1601 26519 
593 28741 976378 236 1421 4439 
592 28649 979924 1016 1070 10108 
582 28057 980188 3372 1510 30345 
584 28224 982698 2634 1220 26604 
586 28332 984409 2288 1122 23914 
587 28376 986773 2609 1258 25321 
588 28470 988881 2085 800 21387 
595 28824 990538 1290 806 14159 
591 28564 991233 3232 740 23379 
599 29017 991644 803 1302 7234 
594 28824 992815 2117 1393 17906 
601 29125 993069 396 1657 4187 
589 28492 994865 2544 596 27123 
606 29355 995740 348 1413 2670 
598 28951 996269 1448 1303 13570 
600 29038 996507 1174 1357 9733 
597 28908 1002499 2808 945 22310 
596 28860 1003004 2149 520 23079 
609 29451 1004639 693 1406 8369 
602 29164 1006813 1756 1307 16274 
605 29260 1009374 1474 1279 16558 
607 29395 1009762 1490 918 14896 
614 29580 1010270 348 1096 3456 
608 29422 1010299 1547 1511 14558 
610 29470 1016281 2351 1234 19773 
603 29215 1018568 3305 875 27334 
604 29253 1022013 3642 950 30368 
617 29640 1023499 1480 1307 13228 
619 29756 1026734 1101 1340 10452 
611 29513 1028404 2517 996 25904 
621 29847 1028619 673 962 6605 
613 29570 1029790 2596 1375 25150 
625 30114 1030221 62 1539 1601 
622 29927 1030373 802 1137 6873 
612 29528 1030648 3198 1091 27643 
615 29590 1031399 2416 762 22024 
616 29631 1031745 1620 537 21982 
620 29786 1034271 2108 1108 15702 
618 29690 1035272 2759 1323 24972 
623 30013 1039503 1126 1287 12768 
626 30202 1042569 1239 1085 12778 
627 30216 1045609 1826 1029 15387 
630 30418 1045725 1496 1156 14325 
624 30031 1050157 2779 1592 21752 
633 30469 1050617 1821 983 15344 
634 30478 1053074 1694 1238 13570 
629 30337 1053813 2698 1097 23164 
635 30508 1055408 1237 1231 12838 
631 30433 1059178 2500 1160 27432 
632 30449 1060546 2664 1148 26274 
628 30306 1061321 3254 1026 30947 
640 30819 1062277 1143 1087 9202 
645 31075 1065214 461 1220 3892 
639 30722 1065447 1402 1559 14829 
647 31250 1068825 248 1377 3610 
637 30530 1070030 2222 1078 24304 
643 31050 1071976 1329 911 12797 
642 30964 1072383 2163 1126 16974 
638 30626 1072755 2323 1360 22597 
646 31170 1076170 1735 1131 13892 
636 30528 1077553 3376 967 31943 
654 31599 1079239 385 1025 3068 
652 31476 1080441 837 1399 8057 
657 31688 1081492 170 880 1050 
641 30889 1082376 2975 1098 28562 
656 31624 1082903 472 1202 3663 
659 31820 1083851 80 1394 1474 
661 31913 1086055 29 991 2203 
655 31622 1086601 999 683 9047 
650 31316 1086835 2205 1377 16804 
649 31294 1086966 2153 1205 18140 
651 31409 1087046 1319 1372 15069 
653 31511 1088888 1604 1378 16132 
662 31987 1089581 258 991 3525 
658 31779 1089748 665 1100 8255 
648 31262 1090221 2232 1285 24773 
644 31052 1090629 3139 1235 30082 
666 32306 1092524 457 1290 5477 
668 32375 1100630 930 685 11048 
665 32213 1101591 1834 1060 14624 
660 31886 1102344 2019 1025 19440 
663 32056 1109383 2645 1076 22781 
673 32718 1110216 1105 1088 9585 
675 32758 1110510 833 1400 8165 
664 32150 1110847 2382 1083 24011 
672 32627 1112401 2178 1357 19876 
676 32776 1114334 467 1308 4950 
669 32460 1116345 3065 881 26596 
678 32784 1116359 482 1099 5848 
670 32500 1117038 3149 1219 26816 
667 32338 1119293 3411 972 30404 
671 32594 1120053 2970 993 29423 
674 32747 1120644 1487 1275 19052 
680 32829 1123513 1366 997 11111 
679 32803 1128139 2084 1140 17291 
688 33347 1132737 952 1332 9223 
686 33254 1133781 1394 850 13727 
677 32778 1134733 2739 1051 24516 
682 32945 1134850 1716 1044 18504 
687 33286 1138764 2260 903 18119 
685 33155 1139594 2422 875 20300 
681 32854 1141904 3537 1083 27569 
683 33009 1142879 2660 1264 26519 
684 33072 1143293 2374 1315 26254 
690 33418 1143506 1193 790 10768 
689 33410 1146440 1783 1252 18300 
697 33744 1149096 546 1063 6216 
698 33761 1151084 856 1410 7790 
693 33531 1153934 1986 786 19083 
695 33636 1155627 1633 919 16032 
691 33424 1158903 3113 952 25121 
703 33872 1159006 814 1234 5071 
702 33826 1164038 1410 1030 12953 
699 33767 1164280 2393 1447 20773 
694 33595 1165673 2405 884 26908 
692 33493 1165895 2987 731 31161 
706 34045 1169121 978 1220 10114 
700 33797 1169798 2449 670 23357 
709 34183 1171202 633 793 5528 
696 33665 1172448 2620 1198 30543 
714 34358 1176474 395 1135 4025 
701 33800 1177744 3288 1280 28647 
710 34228 1179644 1326 947 13748 
704 33951 1181861 2976 1046 26233 
708 34119 1183338 1955 1465 19057 
705 33981 1183612 3327 1077 24708 
718 34591 1184039 238 1016 2177 
719 34685 1184649 83 1227 1310 
707 34050 1185785 2271 1698 21746 
720 34708 1187661 331 1095 4048 
713 34342 1189298 1873 1246 18095 
723 34907 1194817 1031 1279 9031 
712 34336 1195971 3058 1404 26172 
726 35001 1196120 148 1154 1302 
722 34866 1196125 902 1136 11475 
711 34283 1197946 3074 1350 28824 
721 34778 1198061 1341 1068 14021 
717 34527 1201672 2710 1328 22027 
716 34453 1203560 2985 955 25815 
728 35042 1205161 995 1174 9040 
715 34443 1206964 2957 1335 30489 
725 34949 1206996 1849 598 17697 
730 35161 1207790 1217 895 9843 
733 35287 1211975 1131 841 8414 
724 34915 1215725 2594 975 28063 
736 35453 1216514 1052 1268 9517 
739 35520 1217011 122 1163 1285 
738 35514 1217306 778 1218 5330 
729 35127 1220933 2345 1392 24807 
727 35019 1221964 2385 1313 25992 
740 35562 1227296 783 1023 10781 
734 35313 1227612 2535 733 22450 
732 35233 1230762 2806 1100 29089 
731 35205 1230974 3925 1131 32912 
745 35864 1231113 228 1300 3816 
741 35630 1234335 1558 1217 17323 
743 35740 1236483 1861 1158 15549 
735 35380 1237318 3302 1144 30353 
737 35485 1238537 3898 1189 30746 
749 36127 1240369 865 1082 9255 
744 35791 1240421 2170 1194 18456 
746 35962 1241633 1769 1116 14020 
747 36049 1241949 1127 688 11186 
752 36302 1243481 536 1473 6162 
750 36160 1244292 754 1000 9956 
758 36582 1244770 52 1236 1288 
742 35718 1247042 3026 1194 29735 
754 36387 1247397 684 771 7027 
753 36347 1249296 1221 927 10758 
751 36239 1252626 1836 1308 16142 
756 36456 1253940 1068 994 12306 
748 36068 1254939 2830 960 23964 
759 36651 1256495 1210 1018 12202 
760 36684 1257103 1353 1026 12332 
763 36821 1260955 912 1183 11658 
761 36740 1263500 1836 1045 16457 
764 36888 1265822 1593 1314 13195 
757 36549 1265983 2455 825 24033 
762 36741 1266823 2255 1169 19425 
765 36910 1268224 1622 1465 14283 
755 36440 1269776 3640 945 29354 
766 36998 1270445 1584 842 15505 
775 37284 1277331 994 1050 7554 
768 37060 1280904 2781 1231 23800 
773 37200 1280937 1475 947 14113 
770 37167 1282162 2603 1056 18661 
767 37030 1283204 2404 1330 26708 
769 37093 1283258 2165 1027 22302 
774 37280 1283980 1369 1552 15755 
776 37332 1286009 1080 1397 15563 
781 37580 1287051 510 1080 3846 
772 37198 1289463 2569 1204 23479 
777 37342 1291426 1236 1219 14094 
779 37481 1291932 1540 1513 10994 
786 37849 1292200 256 929 2736 
771 37173 1294647 3013 1241 28824 
784 37780 1295268 901 1469 9258 
788 37901 1295318 200 1077 3385 
780 37567 1297061 1766 1096 14898 
789 37958 1297851 404 1266 5650 
782 37672 1302786 2664 1207 19527 
